"","workerId","conditionCE","conditionHeadN","level","arrayTraining","seenInTraining","participantText","compositionalAnswer","encodingCorrected","encodingCompositional","correctness","consonants","prepMGloss","prepRGloss"
"9003","A93","crossed","head initial",1,"3","true","tontin","tontin","t","t",1,"vkst","under","atop"
"9004","A93","crossed","head initial",2,"[3,3]","true","tontin tontin moy","tontin tontin moy","ttm","ttm",1,"vkst","under","atop"
"9005","A93","crossed","head initial",2,"[1,3]","true","tontin kolkul moy","kolkul tontin moy","tkm","ktm",0.666666666666667,"vkst","under","atop"
"9006","A93","crossed","head initial",2,"[0,[1]]","true","kolkul tontin rae","valtal kolkul rae","ktr","vkr",0.333333333333333,"vkst","under","atop"
"9007","A93","crossed","head initial",2,"[3,[1]]","true","valtal tontin rae","tontin kolkul rae","vtr","tkr",0.333333333333333,"vkst","under","atop"
"9008","A93","crossed","head initial",2,"[2,[1]]","true","valtal kolkul rae","siso kolkul rae","vkr","skr",0.666666666666667,"vkst","under","atop"
"9009","A93","crossed","head initial",2,"[2,1]","true","siso kolkul moy","siso kolkul moy","skm","skm",1,"vkst","under","atop"
"9010","A93","crossed","head initial",2,"[0,0]","true","valtal valtal moy","valtal valtal moy","vvm","vvm",1,"vkst","under","atop"
"9011","A93","crossed","head initial",2,"[3,[0]]","true","valtal tontin rae","tontin valtal rae","vtr","tvr",0.666666666666667,"vkst","under","atop"
"9012","A93","crossed","head initial",2,"[2,2]","false","siso siso siso","siso siso moy","sss","ssm",0.666666666666667,"vkst","under","atop"
"9013","A93","crossed","head initial",2,"[2,[3]]","false","siso tontin rae","siso tontin rae","str","str",1,"vkst","under","atop"
"9014","A93","crossed","head initial",2,"[0,[2]]","false","valtal siso rae","valtal siso rae","vsr","vsr",1,"vkst","under","atop"
"9015","A93","crossed","head initial",2,"[0,1]","false","valtal kolkul moy","valtal kolkul moy","vkm","vkm",1,"vkst","under","atop"
"9016","A93","crossed","head initial",3,"[[3,[3]],[2]]","true","tontin tontin siso rae rae","tontin tontin siso rae rae","ttsrr","ttsrr",1,"vkst","under","atop"
"9017","A93","crossed","head initial",3,"[2,[3,[0]]]","true","siso tontin valtal moy rae","siso tontin valtal moy rae","stvmr","stvmr",1,"vkst","under","atop"
"9018","A93","crossed","head initial",3,"[0,[[2,0]]]","true","valtal siso valtal rae moy","valtal siso valtal rae moy","vsvrm","vsvrm",1,"vkst","under","atop"
"9019","A93","crossed","head initial",3,"[[3,2],[0]]","true","tontin siso valtal moy rae","tontin siso valtal moy rae","tsvmr","tsvmr",1,"vkst","under","atop"
"9020","A93","crossed","head initial",3,"[[1,[2]],[2]]","true","kolkul siso siso rae rae","kolkul siso siso rae rae","kssrr","kssrr",1,"vkst","under","atop"
"9021","A93","crossed","head initial",3,"[1,[3,[3]]]","true","kolkul tontin tontin moy rae","kolkul tontin tontin moy rae","kttmr","kttmr",1,"vkst","under","atop"
"9022","A93","crossed","head initial",3,"[[1,[2]],2]","true","kolkul siso siso rae moy","kolkul siso siso rae moy","kssrm","kssrm",1,"vkst","under","atop"
"9023","A93","crossed","head initial",3,"[[0,3],[1]]","true","valtal tontin kolkul moy rae","valtal tontin kolkul moy rae","vtkmr","vtkmr",1,"vkst","under","atop"
"9024","A93","crossed","head initial",3,"[0,[[1,1]]]","false","valtal kolkul kolkul rae rae","valtal kolkul kolkul rae moy","vkkrr","vkkrm",0.8,"vkst","under","atop"
"9025","A93","crossed","head initial",3,"[[3,3],0]","false","tontin tontin valtal moy moy","tontin tontin valtal moy moy","ttvmm","ttvmm",1,"vkst","under","atop"
"9026","A93","crossed","head initial",3,"[[1,[1]],0]","false","kolkul kolkul valtal moy moy","kolkul kolkul valtal rae moy","kkvmm","kkvrm",0.8,"vkst","under","atop"
"9027","A93","crossed","head initial",3,"[[1,2],0]","false","kolkul siso valtal moy moy","kolkul siso valtal moy moy","ksvmm","ksvmm",1,"vkst","under","atop"
"9028","A93","crossed","head initial",4,"[3,[2,[2,[3]]]]","false","tontin siso valtal moy moy moy rae","tontin siso siso tontin moy moy rae","tsvmmmr","tsstmmr",0.714285714285714,"vkst","under","atop"
"9029","A93","crossed","head initial",4,"[1,[[2,[2,1]]]]","false","kolkul siso siso kolkul rae rae rae","kolkul siso siso kolkul rae moy moy","ksskrrr","ksskrmm",0.714285714285714,"vkst","under","atop"
"9030","A93","crossed","head initial",4,"[[[3,1],[3]],3]","false","tontin kolkul siso tontin tontin moy moy","tontin kolkul tontin tontin moy rae moy","tksttmm","tkttmrm",0.714285714285714,"vkst","under","atop"
"9031","A93","crossed","head initial",4,"[0,[[3,[[1,1]]]]]","false","valtal tontin kolkul kolkul moy moy rae","valtal tontin kolkul kolkul rae rae moy","vtkkmmr","vtkkrrm",0.714285714285714,"vkst","under","atop"
"9032","A93","crossed","head initial",4,"[[[0,1],0],[2]]","false","valtal kolkul valtal siso rae rae rae","valtal kolkul valtal siso moy moy rae","vkvsrrr","vkvsmmr",0.714285714285714,"vkst","under","atop"
"9033","A93","crossed","head initial",4,"[[[2,0],1],2]","false","siso valtal kolkul siso moy moy moy","siso valtal kolkul siso moy moy moy","svksmmm","svksmmm",1,"vkst","under","atop"
"9034","A93","crossed","head initial",4,"[0,[3,[[0,[0]]]]]","false","valtal tontin valtal valtal rae rae rae","valtal tontin valtal valtal moy rae rae","vtvvrrr","vtvvmrr",0.857142857142857,"vkst","under","atop"
"9035","A93","crossed","head initial",4,"[[[2,[1]],[2]],[3]]","false","siso kolkul siso tontin rae rae rae","siso kolkul siso tontin rae rae rae","skstrrr","skstrrr",1,"vkst","under","atop"
"9036","A93","crossed","head initial",4,"[2,[0,[[2,3]]]]","false","siso valtal siso tontin rae rae rae","siso valtal siso tontin moy rae moy","svstrrr","svstmrm",0.714285714285714,"vkst","under","atop"
"9037","A93","crossed","head initial",4,"[[[1,[1]],3],0]","false","kolkul kolkul tontin valtal moy moy moy","kolkul kolkul tontin valtal rae moy moy","kktvmmm","kktvrmm",0.857142857142857,"vkst","under","atop"
"9038","A93","crossed","head initial",4,"[[[1,[0]],[0]],1]","false","kolkul valtal valtal kolkul rae rae rae","kolkul valtal valtal kolkul rae rae moy","kvvkrrr","kvvkrrm",0.857142857142857,"vkst","under","atop"
"9039","A93","crossed","head initial",4,"[[[3,3],[0]],[2]]","false","tontin tontin valtal siso rae rae rae","tontin tontin valtal siso moy rae rae","ttvsrrr","ttvsmrr",0.857142857142857,"vkst","under","atop"
"9096","A94","center-embedding","head initial",1,"0","true","kuka","kuka","k","k",1,"ktvs","left","under"
"9097","A94","center-embedding","head initial",1,"1","true","tultol","tultol","t","t",1,"ktvs","left","under"
"9098","A94","center-embedding","head initial",1,"2","true","vinkin","vinkin","v","v",1,"ktvs","left","under"
"9099","A94","center-embedding","head initial",1,"3","true","solsil","solsil","s","s",1,"ktvs","left","under"
"9100","A94","center-embedding","head initial",2,"[3,3]","true","solsil solsil moy","solsil solsil moy","ssm","ssm",1,"ktvs","left","under"
"9101","A94","center-embedding","head initial",2,"[1,3]","true","tultol solsil moy","tultol solsil moy","tsm","tsm",1,"ktvs","left","under"
"9102","A94","center-embedding","head initial",2,"[0,[1]]","true","kuka tultol rae","kuka tultol rae","ktr","ktr",1,"ktvs","left","under"
"9103","A94","center-embedding","head initial",2,"[3,[1]]","true","solsil tultol rae","solsil tultol rae","str","str",1,"ktvs","left","under"
"9104","A94","center-embedding","head initial",2,"[2,[1]]","true","vinkin tultol rae","vinkin tultol rae","vtr","vtr",1,"ktvs","left","under"
"9105","A94","center-embedding","head initial",2,"[2,1]","true","vinkin tultol moy","vinkin tultol moy","vtm","vtm",1,"ktvs","left","under"
"9106","A94","center-embedding","head initial",2,"[0,0]","true","kuka kuka moy","kuka kuka moy","kkm","kkm",1,"ktvs","left","under"
"9107","A94","center-embedding","head initial",2,"[3,[0]]","true","solsil kuka rae","solsil kuka rae","skr","skr",1,"ktvs","left","under"
"9108","A94","center-embedding","head initial",2,"[2,2]","false","vinkin vinkin moy","vinkin vinkin moy","vvm","vvm",1,"ktvs","left","under"
"9109","A94","center-embedding","head initial",2,"[2,[3]]","false","vinkin solsil rae","vinkin solsil rae","vsr","vsr",1,"ktvs","left","under"
"9110","A94","center-embedding","head initial",2,"[0,[2]]","false","kuka vinkin rae","kuka vinkin rae","kvr","kvr",1,"ktvs","left","under"
"9111","A94","center-embedding","head initial",2,"[0,1]","false","kuka tultol moy","kuka tultol moy","ktm","ktm",1,"ktvs","left","under"
"9112","A94","center-embedding","head initial",3,"[[3,[3]],[2]]","true","solsil solsil vinkin rae rae","solsil solsil vinkin rae rae","ssvrr","ssvrr",1,"ktvs","left","under"
"9113","A94","center-embedding","head initial",3,"[2,[3,[0]]]","true","vinkin solsil kuka rae moy","vinkin solsil kuka rae moy","vskrm","vskrm",1,"ktvs","left","under"
"9114","A94","center-embedding","head initial",3,"[0,[[2,0]]]","true","kuka vinkin kuka moy rae","kuka vinkin kuka moy rae","kvkmr","kvkmr",1,"ktvs","left","under"
"9115","A94","center-embedding","head initial",3,"[[3,2],[0]]","true","solsil vinkin kuka rae moy","solsil vinkin kuka rae moy","svkrm","svkrm",1,"ktvs","left","under"
"9116","A94","center-embedding","head initial",3,"[[1,[2]],[2]]","true","tultol vinkin vinkin rae rae","tultol vinkin vinkin rae rae","tvvrr","tvvrr",1,"ktvs","left","under"
"9117","A94","center-embedding","head initial",3,"[1,[3,[3]]]","true","tultol solsil solsil rae moy","tultol solsil solsil rae moy","tssrm","tssrm",1,"ktvs","left","under"
"9118","A94","center-embedding","head initial",3,"[[1,[2]],2]","true","tultol vinkin vinkin moy rae","tultol vinkin vinkin moy rae","tvvmr","tvvmr",1,"ktvs","left","under"
"9119","A94","center-embedding","head initial",3,"[[0,3],[1]]","true","kuka solsil tultol rae moy","kuka solsil tultol rae moy","kstrm","kstrm",1,"ktvs","left","under"
"9120","A94","center-embedding","head initial",3,"[0,[[1,1]]]","false","kuka tultol tultol moy rae","kuka tultol tultol moy rae","kttmr","kttmr",1,"ktvs","left","under"
"9121","A94","center-embedding","head initial",3,"[[3,3],0]","false","solsil solsil kuka moy moy","solsil solsil kuka moy moy","sskmm","sskmm",1,"ktvs","left","under"
"9122","A94","center-embedding","head initial",3,"[[1,[1]],0]","false","tultol tultol kuka rae moy","tultol tultol kuka moy rae","ttkrm","ttkmr",0.8,"ktvs","left","under"
"9123","A94","center-embedding","head initial",3,"[[1,2],0]","false","tultol vinkin kuka moy moy","tultol vinkin kuka moy moy","tvkmm","tvkmm",1,"ktvs","left","under"
"9124","A94","center-embedding","head initial",4,"[3,[2,[2,[3]]]]","false","solsil vinkin vinkin solsil moy moy rae","solsil vinkin vinkin solsil rae moy moy","svvsmmr","svvsrmm",0.714285714285714,"ktvs","left","under"
"9125","A94","center-embedding","head initial",4,"[1,[[2,[2,1]]]]","false","tultol vinkin vinkin tultol rae moy moy","tultol vinkin vinkin tultol moy moy rae","tvvtrmm","tvvtmmr",0.714285714285714,"ktvs","left","under"
"9126","A94","center-embedding","head initial",4,"[[[3,1],[3]],3]","false","solsil tultol solsil solsil moy rae moy","solsil tultol solsil solsil moy rae moy","stssmrm","stssmrm",1,"ktvs","left","under"
"9127","A94","center-embedding","head initial",4,"[0,[[3,[[1,1]]]]]","false","kuka solsil tultol tultol rae rae moy","kuka solsil tultol tultol moy rae rae","ksttrrm","ksttmrr",0.714285714285714,"ktvs","left","under"
"9128","A94","center-embedding","head initial",4,"[[[0,1],0],[2]]","false","kuka tultol kuka vinkin moy moy rae","kuka tultol kuka vinkin rae moy moy","ktkvmmr","ktkvrmm",0.714285714285714,"ktvs","left","under"
"9129","A94","center-embedding","head initial",4,"[[[2,0],1],2]","false","vinkin kuka tultol vinkin moy moy moy","vinkin kuka tultol vinkin moy moy moy","vktvmmm","vktvmmm",1,"ktvs","left","under"
"9130","A94","center-embedding","head initial",4,"[0,[3,[[0,[0]]]]]","false","kuka solsil kuka kuka moy rae rae","kuka solsil kuka kuka rae rae moy","kskkmrr","kskkrrm",0.714285714285714,"ktvs","left","under"
"9131","A94","center-embedding","head initial",4,"[[[2,[1]],[2]],[3]]","false","vinkin tultol vinkin solsil rae rae rae","vinkin tultol vinkin solsil rae rae rae","vtvsrrr","vtvsrrr",1,"ktvs","left","under"
"9132","A94","center-embedding","head initial",4,"[2,[0,[[2,3]]]]","false","vinkin kuka vinkin solsil moy rae moy","vinkin kuka vinkin solsil moy rae moy","vkvsmrm","vkvsmrm",1,"ktvs","left","under"
"9133","A94","center-embedding","head initial",4,"[[[1,[1]],3],0]","false","tultol tultol solsil kuka rae moy moy","tultol tultol solsil kuka moy moy rae","ttskrmm","ttskmmr",0.714285714285714,"ktvs","left","under"
"9134","A94","center-embedding","head initial",4,"[[[1,[0]],[0]],1]","false","tultol kuka kuka tultol rae rae moy","tultol kuka kuka tultol moy rae rae","tkktrrm","tkktmrr",0.714285714285714,"ktvs","left","under"
"9135","A94","center-embedding","head initial",4,"[[[3,3],[0]],[2]]","false","solsil solsil kuka vinkin moy rae rae","solsil solsil kuka vinkin rae rae moy","sskvmrr","sskvrrm",0.714285714285714,"ktvs","left","under"
"9192","A95","branching","head initial",1,"0","true","vusu","vusu","v","v",1,"vtsk","left","atop"
"9193","A95","branching","head initial",1,"1","true","tinkin","tinkin","t","t",1,"vtsk","left","atop"
"9194","A95","branching","head initial",1,"2","true","solson","solson","s","s",1,"vtsk","left","atop"
"9195","A95","branching","head initial",1,"3","true","kolkil","kolkil","k","k",1,"vtsk","left","atop"
"9196","A95","branching","head initial",2,"[3,3]","true","moy kolkil kolkil","kolkil moy kolkil","mkk","kmk",0.666666666666667,"vtsk","left","atop"
"9197","A95","branching","head initial",2,"[1,3]","true","tinkin moy kolkil","tinkin moy kolkil","tmk","tmk",1,"vtsk","left","atop"
"9198","A95","branching","head initial",2,"[0,[1]]","true","vusu rae tinkin","vusu rae tinkin","vrt","vrt",1,"vtsk","left","atop"
"9199","A95","branching","head initial",2,"[3,[1]]","true","kolkil vusu tinkin","kolkil rae tinkin","kvt","krt",0.666666666666667,"vtsk","left","atop"
"9200","A95","branching","head initial",2,"[2,[1]]","true","solson rae tinkin","solson rae tinkin","srt","srt",1,"vtsk","left","atop"
"9201","A95","branching","head initial",2,"[2,1]","true","solson moy tinkin","solson moy tinkin","smt","smt",1,"vtsk","left","atop"
"9202","A95","branching","head initial",2,"[0,0]","true","vusu moy vusu","vusu moy vusu","vmv","vmv",1,"vtsk","left","atop"
"9203","A95","branching","head initial",2,"[3,[0]]","true","solson rae vusu","kolkil rae vusu","srv","krv",0.666666666666667,"vtsk","left","atop"
"9204","A95","branching","head initial",2,"[2,2]","false","solson moy solson","solson moy solson","sms","sms",1,"vtsk","left","atop"
"9205","A95","branching","head initial",2,"[2,[3]]","false","solson rae kolkil","solson rae kolkil","srk","srk",1,"vtsk","left","atop"
"9206","A95","branching","head initial",2,"[0,[2]]","false","vusu rae solson","vusu rae solson","vrs","vrs",1,"vtsk","left","atop"
"9207","A95","branching","head initial",2,"[0,1]","false","vusu moy tinkin","vusu moy tinkin","vmt","vmt",1,"vtsk","left","atop"
"9208","A95","branching","head initial",3,"[[3,[3]],[2]]","true","tinkin rae tinkin rae solson","kolkil rae kolkil rae solson","trtrs","krkrs",0.6,"vtsk","left","atop"
"9209","A95","branching","head initial",3,"[2,[3,[0]]]","true","solson moy kolkil rae vusu","solson moy kolkil rae vusu","smkrv","smkrv",1,"vtsk","left","atop"
"9210","A95","branching","head initial",3,"[0,[[2,0]]]","true","vusu rae kolkil vusu vusu","vusu rae solson moy vusu","vrkvv","vrsmv",0.6,"vtsk","left","atop"
"9211","A95","branching","head initial",3,"[[3,2],[0]]","true","vusu tinkin vusu tinkin kolkil","kolkil moy solson rae vusu","vtvtk","kmsrv",0,"vtsk","left","atop"
"9212","A95","branching","head initial",3,"[[1,[2]],[2]]","true","tinkin solson kolkil moy moy","tinkin rae solson rae solson","tskmm","trsrs",0.2,"vtsk","left","atop"
"9213","A95","branching","head initial",3,"[1,[3,[3]]]","true","tinkin solson kolkil moy rae","tinkin moy kolkil rae kolkil","tskmr","tmkrk",0.4,"vtsk","left","atop"
"9214","A95","branching","head initial",3,"[[1,[2]],2]","true","tinkin solson kolkil kolkil kolkil","tinkin rae solson moy solson","tskkk","trsms",0.2,"vtsk","left","atop"
"9215","A95","branching","head initial",3,"[[0,3],[1]]","true","solson tinkin tinkin solson solson","vusu moy kolkil rae tinkin","sttss","vmkrt",0,"vtsk","left","atop"
"9216","A95","branching","head initial",3,"[0,[[1,1]]]","false","solson kolkil solson solson solson","vusu rae tinkin moy tinkin","sksss","vrtmt",0,"vtsk","left","atop"
"9217","A95","branching","head initial",3,"[[3,3],0]","false","kolkil moy kolkil moy vusu","kolkil moy kolkil moy vusu","kmkmv","kmkmv",1,"vtsk","left","atop"
"9218","A95","branching","head initial",3,"[[1,[1]],0]","false","tinkin tinkin moy vusu vusu","tinkin rae tinkin moy vusu","ttmvv","trtmv",0.6,"vtsk","left","atop"
"9219","A95","branching","head initial",3,"[[1,2],0]","false","vusu tinkin tinkin solson solson","tinkin moy solson moy vusu","vttss","tmsmv",0.2,"vtsk","left","atop"
"9220","A95","branching","head initial",4,"[3,[2,[2,[3]]]]","false","kolkil moy solson moy solson rae kolkil","kolkil moy solson moy solson rae kolkil","kmsmsrk","kmsmsrk",1,"vtsk","left","atop"
"9221","A95","branching","head initial",4,"[1,[[2,[2,1]]]]","false","tinkin rae solson moy solson moy tinkin","tinkin rae solson moy solson moy tinkin","trsmsmt","trsmsmt",1,"vtsk","left","atop"
"9222","A95","branching","head initial",4,"[[[3,1],[3]],3]","false","kolkil tinkin rae tinkin vusu solson solson","kolkil moy tinkin rae kolkil moy kolkil","ktrtvss","kmtrkmk",0.285714285714286,"vtsk","left","atop"
"9223","A95","branching","head initial",4,"[0,[[3,[[1,1]]]]]","false","solson tinkin solson kolkil kolkil solson kolkil","vusu rae kolkil rae tinkin moy tinkin","stskksk","vrkrtmt",0,"vtsk","left","atop"
"9224","A95","branching","head initial",4,"[[[0,1],0],[2]]","false","vusu moy tinkin moy vusu rae solson","vusu moy tinkin moy vusu rae solson","vmtmvrs","vmtmvrs",1,"vtsk","left","atop"
"9225","A95","branching","head initial",4,"[[[2,0],1],2]","false","solson moy vusu kolkil moy rae moy","solson moy vusu moy tinkin moy solson","smvkmrm","smvmtms",0.571428571428571,"vtsk","left","atop"
"9226","A95","branching","head initial",4,"[0,[3,[[0,[0]]]]]","false","vusu moy vusu moy vusu vusu kolkil","vusu moy kolkil rae vusu rae vusu","vmvmvvk","vmkrvrv",0.428571428571429,"vtsk","left","atop"
"9227","A95","branching","head initial",4,"[[[2,[1]],[2]],[3]]","false","solson rae tinkin rae solson rae kolkil","solson rae tinkin rae solson rae kolkil","srtrsrk","srtrsrk",1,"vtsk","left","atop"
"9228","A95","branching","head initial",4,"[2,[0,[[2,3]]]]","false","solson moy solson moy vusu rae solson","solson moy vusu rae solson moy kolkil","smsmvrs","smvrsmk",0.428571428571429,"vtsk","left","atop"
"9229","A95","branching","head initial",4,"[[[1,[1]],3],0]","false","tinkin moy tinkin tinkin tinkin kolkil vusu","tinkin rae tinkin moy kolkil moy vusu","tmtttkv","trtmkmv",0.428571428571429,"vtsk","left","atop"
"9230","A95","branching","head initial",4,"[[[1,[0]],[0]],1]","false","tinkin vusu vusu moy tinkin tinkin tinkin","tinkin rae vusu rae vusu moy tinkin","tvvmttt","trvrvmt",0.428571428571429,"vtsk","left","atop"
"9231","A95","branching","head initial",4,"[[[3,3],[0]],[2]]","false","kolkil kolkil tinkin vusu rae vusu tinkin","kolkil moy kolkil rae vusu rae solson","kktvrvt","kmkrvrs",0.428571428571429,"vtsk","left","atop"
"9293","A96","center-embedding","head final",1,"0","true","sisu","sisu","s","s",1,"svkt","atop","atop"
"9294","A96","center-embedding","head final",1,"1","true","vinvi","vinvi","v","v",1,"svkt","atop","atop"
"9295","A96","center-embedding","head final",1,"2","true","konkan","konkan","k","k",1,"svkt","atop","atop"
"9296","A96","center-embedding","head final",1,"3","true","tulsul","tulsul","t","t",1,"svkt","atop","atop"
"9297","A96","center-embedding","head final",2,"[3,3]","true","tulsul moy tulsul","moy tulsul tulsul","tmt","mtt",0.666666666666667,"svkt","atop","atop"
"9298","A96","center-embedding","head final",2,"[1,3]","true","vinvi moy konkan","moy tulsul vinvi","vmk","mtv",0,"svkt","atop","atop"
"9299","A96","center-embedding","head final",2,"[0,[1]]","true","konkan moy tulsul","rae vinvi sisu","kmt","rvs",0,"svkt","atop","atop"
"9300","A96","center-embedding","head final",2,"[3,[1]]","true","tulsul rae tulsul","rae vinvi tulsul","trt","rvt",0.333333333333333,"svkt","atop","atop"
"9301","A96","center-embedding","head final",2,"[2,[1]]","true","moy konkan tulsul","rae vinvi konkan","mkt","rvk",0,"svkt","atop","atop"
"9302","A96","center-embedding","head final",2,"[2,1]","true","konkan moy tulsul","moy vinvi konkan","kmt","mvk",0,"svkt","atop","atop"
"9303","A96","center-embedding","head final",2,"[0,0]","true","tulsul moy tulsul","moy sisu sisu","tmt","mss",0,"svkt","atop","atop"
"9304","A96","center-embedding","head final",2,"[3,[0]]","true","tulsul rae rae","rae sisu tulsul","trr","rst",0,"svkt","atop","atop"
"9305","A96","center-embedding","head final",2,"[2,2]","false","konkan moy tulsul","moy konkan konkan","kmt","mkk",0.333333333333333,"svkt","atop","atop"
"9306","A96","center-embedding","head final",2,"[2,[3]]","false","moy tulsul konkan","rae tulsul konkan","mtk","rtk",0.666666666666667,"svkt","atop","atop"
"9307","A96","center-embedding","head final",2,"[0,[2]]","false","konkan tulsul moy","rae konkan sisu","ktm","rks",0,"svkt","atop","atop"
"9308","A96","center-embedding","head final",2,"[0,1]","false","konkan moy tulsul","moy vinvi sisu","kmt","mvs",0,"svkt","atop","atop"
"9309","A96","center-embedding","head final",3,"[[3,[3]],[2]]","true","vinvi konkan moy tulsul rae","rae rae konkan tulsul tulsul","vkmtr","rrktt",0.2,"svkt","atop","atop"
"9310","A96","center-embedding","head final",3,"[2,[3,[0]]]","true","konkan moy tulsul rae vinvi","moy rae sisu tulsul konkan","kmtrv","mrstk",0,"svkt","atop","atop"
"9311","A96","center-embedding","head final",3,"[0,[[2,0]]]","true","konkan moy tulsul moy vinvi","rae moy sisu konkan sisu","kmtmv","rmsks",0.2,"svkt","atop","atop"
"9312","A96","center-embedding","head final",3,"[[3,2],[0]]","true","konkan moy tulsul vinvi rae","moy rae sisu konkan tulsul","kmtvr","mrskt",0,"svkt","atop","atop"
"9313","A96","center-embedding","head final",3,"[[1,[2]],[2]]","true","konkan moy rae vinvi rae","rae rae konkan konkan vinvi","kmrvr","rrkkv",0,"svkt","atop","atop"
"9314","A96","center-embedding","head final",3,"[1,[3,[3]]]","true","vinvi moy tulsul rae tulsul","moy rae tulsul tulsul vinvi","vmtrt","mrttv",0.4,"svkt","atop","atop"
"9315","A96","center-embedding","head final",3,"[[1,[2]],2]","true","konkan moy tulsul moy konkan","rae moy konkan konkan vinvi","kmtmk","rmkkv",0.2,"svkt","atop","atop"
"9316","A96","center-embedding","head final",3,"[[0,3],[1]]","true","konkan tulsul moy tulsul konkan","moy rae vinvi tulsul sisu","ktmtk","mrvts",0.2,"svkt","atop","atop"
"9317","A96","center-embedding","head final",3,"[0,[[1,1]]]","false","konkan moy rae konkan tulsul","rae moy vinvi vinvi sisu","kmrkt","rmvvs",0.2,"svkt","atop","atop"
"9318","A96","center-embedding","head final",3,"[[3,3],0]","false","konkan moy tulsul konkan rae","moy moy sisu tulsul tulsul","kmtkr","mmstt",0.2,"svkt","atop","atop"
"9319","A96","center-embedding","head final",3,"[[1,[1]],0]","false","konkan tulsul moy tulsul moy","rae moy sisu vinvi vinvi","ktmtm","rmsvv",0,"svkt","atop","atop"
"9320","A96","center-embedding","head final",3,"[[1,2],0]","false","konkan moy konkan moy vinvi","moy moy sisu konkan vinvi","kmkmv","mmskv",0.4,"svkt","atop","atop"
"9321","A96","center-embedding","head final",4,"[3,[2,[2,[3]]]]","false","tulsul moy konkan moy vinvi rae moy","moy moy rae tulsul konkan konkan tulsul","tmkmvrm","mmrtkkt",0.142857142857143,"svkt","atop","atop"
"9322","A96","center-embedding","head final",4,"[1,[[2,[2,1]]]]","false","vinvi moy konkan rae konkan moy konkan","rae moy moy vinvi konkan konkan vinvi","vmkrkmk","rmmvkkv",0.285714285714286,"svkt","atop","atop"
"9323","A96","center-embedding","head final",4,"[[[3,1],[3]],3]","false","konkan moy vinvi moy vinvi rae moy","moy rae moy tulsul tulsul vinvi tulsul","kmvmvrm","mrmttvt",0.142857142857143,"svkt","atop","atop"
"9324","A96","center-embedding","head final",4,"[0,[[3,[[1,1]]]]]","false","vinvi moy tulsul rae vinvi rae sisu","rae rae moy vinvi vinvi tulsul sisu","vmtrvrs","rrmvvts",0.285714285714286,"svkt","atop","atop"
"9325","A96","center-embedding","head final",4,"[[[0,1],0],[2]]","false","konkan rae tulsul moy vinvi rae sisu","moy moy rae konkan sisu vinvi sisu","krtmvrs","mmrksvs",0.285714285714286,"svkt","atop","atop"
"9326","A96","center-embedding","head final",4,"[[[2,0],1],2]","false","konkan moy vinvi rae sisu rae tulsul","moy moy moy konkan vinvi sisu konkan","kmvrsrt","mmmkvsk",0.142857142857143,"svkt","atop","atop"
"9327","A96","center-embedding","head final",4,"[0,[3,[[0,[0]]]]]","false","konkan moy sisu rae sisu rae vinvi","moy rae rae sisu sisu tulsul sisu","kmsrsrv","mrrssts",0.285714285714286,"svkt","atop","atop"
"9328","A96","center-embedding","head final",4,"[[[2,[1]],[2]],[3]]","false","konkan rae tulsul konkan moy vinvi rae","rae rae rae tulsul konkan vinvi konkan","krtkmvr","rrrtkvk",0.428571428571429,"svkt","atop","atop"
"9329","A96","center-embedding","head final",4,"[2,[0,[[2,3]]]]","false","konkan moy vinvi moy konkan rae moy","moy rae moy tulsul konkan sisu konkan","kmvmkrm","mrmtksk",0.285714285714286,"svkt","atop","atop"
"9330","A96","center-embedding","head final",4,"[[[1,[1]],3],0]","false","konkan moy vinvi rae tulsul rae konkan","rae moy moy sisu tulsul vinvi vinvi","kmvrtrk","rmmstvv",0.285714285714286,"svkt","atop","atop"
"9331","A96","center-embedding","head final",4,"[[[1,[0]],[0]],1]","false","konkan rae moy konkan moy konkan rae","rae rae moy vinvi sisu sisu vinvi","krmkmkr","rrmvssv",0.285714285714286,"svkt","atop","atop"
"9332","A96","center-embedding","head final",4,"[[[3,3],[0]],[2]]","false","konkan moy vinvi moy konkan rae sisu","moy rae rae konkan sisu tulsul tulsul","kmvmkrs","mrrkstt",0.142857142857143,"svkt","atop","atop"
"9381","A97","branching","head initial",1,"0","true","kilkul","kilkul","k","k",1,"kvts","left","atop"
"9382","A97","branching","head initial",1,"1","true","vanva","vanva","v","v",1,"kvts","left","atop"
"9383","A97","branching","head initial",1,"2","true","tovo","tovo","t","t",1,"kvts","left","atop"
"9384","A97","branching","head initial",1,"3","true","sunsin","sunsin","s","s",1,"kvts","left","atop"
"9385","A97","branching","head initial",2,"[3,3]","true","sunsin moy sunsin","sunsin moy sunsin","sms","sms",1,"kvts","left","atop"
"9386","A97","branching","head initial",2,"[1,3]","true","vanva moy sunsin","vanva moy sunsin","vms","vms",1,"kvts","left","atop"
"9387","A97","branching","head initial",2,"[0,[1]]","true","kilkul rae vanva","kilkul rae vanva","krv","krv",1,"kvts","left","atop"
"9388","A97","branching","head initial",2,"[3,[1]]","true","sunsin rae vanva","sunsin rae vanva","srv","srv",1,"kvts","left","atop"
"9389","A97","branching","head initial",2,"[2,[1]]","true","tovo rae vanva","tovo rae vanva","trv","trv",1,"kvts","left","atop"
